"ID","Dia_sem","Mes","Dia_ocor","Hora","Distrito","Preco","Coord"
"751902","3","10","27","4","MANHATTAN","1600241.9318181819","(40.719404551, -74.001884563)"
"1043195","5","4","30","12","BROOKLYN","735071.4285714285","(40.687711386, -73.977923205)"
"1051576","1","9","27","21","MANHATTAN","1554646.5909090908","(40.7094382770001, -73.996304309)"
"1059525","3","12","15","16","BROOKLYN","823153.0408163265","(40.682492666, -73.991961166)"
"803478","5","3","26","9","QUEENS","271529.57692307694","(40.7598697550001, -73.8289704119999)"
"1078561","1","5","24","22","BROOKLYN","757306.1224489796","(40.6749107480001, -73.870838018)"
"1086599","3","4","7","10","QUEENS","284660.3846153846","(40.739390417, -73.7478909279999)"
"1108925","1","10","4","16","BROOKLYN","807918.918367347","(40.7060582820001, -73.941283056)"
"1046459","2","4","13","15","QUEENS","284660.3846153846","(40.7476907010001, -73.8834693009999)"
"1063164","6","1","23","15","BROOKLYN","727974.4897959183","(40.6864537020001, -73.916705693)"
"1008241","1","10","11","18","MANHATTAN","1600241.9318181819","(40.809874177, -73.938688074)"
"849372","1","7","19","20","BROOKLYN","789217.3469387755","(40.7189869530001, -73.9429491449999)"
"1115973","3","10","13","3","BRONX","807918.918367347","(40.8737837570001, -73.8661343539999)"
"1004397","1","9","13","19","MANHATTAN","1554646.5909090908","(40.7559369910001, -73.992598403)"
"1099694","6","10","30","11","BROOKLYN","807918.918367347","(40.6846602860001, -73.911580734)"
"1075815","2","1","26","8","QUEENS","274035.26923076925","(40.6795307460001, -73.842613596)"
"1060046","7","1","3","16","MANHATTAN","1369658.4090909092","(40.7603614240001, -73.9912334369999)"
"726180","6","5","22","8","BROOKLYN","757306.1224489796","(40.5779071270001, -73.983931663)"
"925329","4","7","1","1","BRONX","103389.0625","(40.8717106600001, -73.880352117)"
"913273","4","3","25","20","BROOKLYN","735019.1836734693","(40.5766336520001, -73.98477432)"
"1024443","7","5","16","2","BROOKLYN","757306.1224489796","(40.6016451530001, -74.005532791)"
"852746","3","7","14","15","QUEENS","325513.28205128206","(40.7598697550001, -73.8289704119999)"
"832827","5","5","7","7","BROOKLYN","757306.1224489796","(40.6931386370001, -73.93608725)"
"1078108","2","9","28","17","BRONX","80778.125","(40.861117752, -73.8902768029999)"
"1106946","1","2","22","17","BROOKLYN","733877.5408163265","(40.653214329, -73.920430403)"
"997658","7","2","14","9","QUEENS","232387.38461538462","(40.6838367170001, -73.861363286)"
"1018856","7","12","5","23","QUEENS","332701.46153846156","(40.6987204930001, -73.847451346)"
"1066671","7","4","18","15","QUEENS","284660.3846153846","(40.677848763, -73.817016603)"
"1118700","2","11","23","8","BRONX","98031.25","(40.815698577, -73.924932683)"
"964540","1","4","12","13","STATEN ISLAND","322000","(40.6037181020001, -74.122588091)"
"1043633","6","10","16","17","MANHATTAN","1600241.9318181819","(40.734645797, -73.99033113)"
"1044022","2","3","9","15","MANHATTAN","1449397.7272727273","(40.8151213730001, -73.95500177)"
"1084123","6","7","10","7","BRONX","103389.0625","(40.834209452, -73.925706819)"
"1097586","7","9","26","1","BROOKLYN","782987.7448979592","(40.7080002650001, -73.9441668549999)"
"843037","6","7","17","15","BROOKLYN","789217.3469387755","(40.6322911930001, -73.97624462)"
"983155","4","5","27","19","BROOKLYN","757306.1224489796","(40.6996861320001, -73.996463532)"
"1019543","7","8","8","1","MANHATTAN","1506192.0454545454","(40.866803739, -73.918905804)"
"1108022","3","3","3","0","BRONX","75996.8125","(40.834209452, -73.925706819)"
"1020434","7","8","8","9","QUEENS","303412.5128205128","(40.770232105, -73.738748497)"
"995740","2","5","4","19","QUEENS","315149.8461538461","(40.677605279, -73.82821878)"
"1105556","2","12","14","20","BRONX","94984.375","(40.8172212210001, -73.915992882)"
"845796","1","7","12","1","BRONX","103389.0625","(40.8428918640001, -73.883613361)"
"1095879","3","9","8","19","BROOKLYN","782987.7448979592","(40.700862154, -73.9356182129999)"
"1092504","5","9","3","19","BROOKLYN","782987.7448979592","(40.576645978, -73.9764803959999)"
"1034370","6","12","4","20","MANHATTAN","1682289.6590909092","(40.870603326, -73.916359329)"
"1017011","5","2","5","0","QUEENS","232387.38461538462","(40.763424619, -73.928428212)"
"1055739","5","2","19","4","BROOKLYN","733877.5408163265","(40.6869416920001, -73.9889498319999)"
"1104932","2","12","14","2","BRONX","94984.375","(40.8227302510001, -73.82749368)"
"1110248","2","4","20","0","BROOKLYN","735071.4285714285","(40.6760883750001, -73.96131087)"
"831921","3","5","5","23","QUEENS","315149.8461538461","(40.6894574230001, -73.815917402)"
"1117000","1","11","1","8","MANHATTAN","1621056.8181818181","(40.7603368490001, -73.993106885)"
"956928","6","1","9","11","BRONX","70562.5","(40.8565959860001, -73.8948390959999)"
"1094967","7","7","11","12","BRONX","103389.0625","(40.838666958, -73.917754718)"
"818281","3","4","21","23","QUEENS","284660.3846153846","(40.7716404270001, -73.8261024569999)"
"1075895","5","5","14","12","BRONX","80687.5","(40.8844941520001, -73.905600959)"
"1003233","7","5","30","22","BROOKLYN","757306.1224489796","(40.6060231210001, -74.005169415)"
"805292","5","3","26","20","QUEENS","271529.57692307694","(40.7549723110001, -73.946354503)"
"1014439","5","10","8","14","QUEENS","389583.8461538461","(40.6733011970001, -73.7658342)"
"958111","2","9","7","10","BRONX","80778.125","(40.8489245280001, -73.868118157)"
"1089672","2","8","24","15","STATEN ISLAND","149816.66666666666","(40.638471049, -74.136242947)"
"1117022","1","11","1","12","STATEN ISLAND","149966.66666666666","(40.6236888220001, -74.150658133)"
"910651","7","3","21","22","BROOKLYN","735019.1836734693","(40.627421139, -74.010791021)"
"859394","3","7","28","0","BRONX","103389.0625","(40.888995247, -73.908773653)"
"1083357","2","12","21","22","MANHATTAN","1682289.6590909092","(40.7611596200001, -73.961755996)"
"1011444","6","2","20","10","MANHATTAN","1449851.1363636365","(40.7504307680001, -73.989282176)"
"1114483","7","7","25","9","BRONX","103389.0625","(40.805741031, -73.910029207)"
"1028980","1","5","31","19","BROOKLYN","757306.1224489796","(40.662787635, -73.868925904)"
"998597","4","9","9","6","QUEENS","366240.46153846156","(40.6741928370001, -73.843116481)"
"1035020","2","7","27","18","BROOKLYN","789217.3469387755","(40.6624931220001, -73.935907555)"
"855423","7","8","29","2","BRONX","79593.75","(40.8806500050001, -73.856193906)"
"956034","7","9","5","22","BRONX","80778.125","(40.815600095, -73.9032673199999)"
"1078508","2","9","28","21","MANHATTAN","1554646.5909090908","(40.7398438560001, -73.985523708)"
"1064297","6","1","30","6","MANHATTAN","1369658.4090909092","(40.7952581980001, -73.949359408)"
"909092","7","3","21","14","BROOKLYN","735019.1836734693","(40.6150770740001, -73.918782985)"
"1099221","4","10","14","11","BROOKLYN","807918.918367347","(40.614094616, -73.9611811139999)"
"1074852","5","6","4","10","QUEENS","305813.7948717949","(40.7074484950001, -73.9130653889999)"
"958380","2","9","7","13","BRONX","80778.125","(40.842009305, -73.857784537)"
"1051944","4","11","18","9","MANHATTAN","1621056.8181818181","(40.765971488, -73.989001703)"
"1114654","7","7","25","22","QUEENS","325513.28205128206","(40.697836888, -73.835642599)"
"984075","5","8","6","17","BRONX","79593.75","(40.84132291, -73.924423092)"
"1055007","2","12","28","21","STATEN ISLAND","149966.66666666666","(40.628923091, -74.1255705199999)"
"1091515","1","6","21","23","BRONX","80357.8125","(40.858373133, -73.899402084)"
"1046481","5","11","5","0","STATEN ISLAND","149966.66666666666","(40.634768068, -74.077442774)"
"1113116","7","6","6","10","MANHATTAN","1557062.2727272727","(40.7235881600001, -73.977669603)"
"840071","1","5","10","21","MANHATTAN","1471835.2159090908","(40.7242764160001, -74.004742052)"
"1110832","2","4","20","23","BROOKLYN","735071.4285714285","(40.6958640340001, -73.981822445)"
"1035309","6","4","3","6","BROOKLYN","735071.4285714285","(40.647860946, -73.91511782)"
"742262","7","8","22","5","QUEENS","303412.5128205128","(40.7500231560001, -73.8653147319999)"
"1103638","4","12","16","21","BRONX","94984.375","(40.8835636150001, -73.834756722)"
"899461","1","12","27","7","BRONX","94984.375","(40.8285900820001, -73.879172183)"
"983871","4","5","27","21","BROOKLYN","757306.1224489796","(40.7119702000001, -73.940689891)"
"1044813","1","7","26","1","BROOKLYN","789217.3469387755","(40.6489706790001, -73.933019569)"
"922202","2","6","22","12","BROOKLYN","773386.612244898","(40.651698159, -73.868446756)"
"1070666","5","8","20","16","BROOKLYN","776779.5918367347","(40.6531586840001, -73.9276058789999)"
"1057857","1","12","13","19","BROOKLYN","823153.0408163265","(40.6495909020001, -74.009436002)"
"1104171","7","12","12","11","MANHATTAN","1682289.6590909092","(40.7688992600001, -73.982094939)"
"850931","3","7","14","4","MANHATTAN","1487719.0909090908","(40.757240531, -73.9897936369999)"
"967429","3","4","14","12","MANHATTAN","1557982.8295454546","(40.802931706, -73.9319074639999)"
"963627","6","9","18","18","BROOKLYN","782987.7448979592","(40.6133513660001, -73.948683397)"
"1046303","2","4","13","14","BROOKLYN","735071.4285714285","(40.589976167, -73.94187119)"
"1025930","1","8","23","20","MANHATTAN","1506192.0454545454","(40.7188581230001, -73.992620556)"
"1015758","5","10","8","21","BROOKLYN","807918.918367347","(40.7102542530001, -73.966863868)"
"1035226","2","7","27","20","BRONX","103389.0625","(40.8303299950001, -73.868903011)"
"1096312","1","9","20","9","STATEN ISLAND","366000","(40.626858064, -74.163443377)"
"1114150","3","7","21","11","BROOKLYN","789217.3469387755","(40.667944736, -73.876045913)"
"750300","3","10","6","20","STATEN ISLAND","366300","(40.511586338, -74.249303727)"
"822253","2","3","16","15","MANHATTAN","1449397.7272727273","(40.826438728, -73.950452191)"
"1116085","3","10","13","14","BROOKLYN","807918.918367347","(40.62179366, -73.970020104)"
"1107201","1","3","1","0","MANHATTAN","1449397.7272727273","(40.8212240400001, -73.945004022)"
"996141","1","10","18","1","BRONX","807918.918367347","(40.812588481, -73.920355472)"
"1111144","6","11","13","16","BRONX","98031.25","(40.8397395310001, -73.913178032)"
"1106632","5","10","1","6","BROOKLYN","807918.918367347","(40.696081996, -73.9431598739999)"
"1109921","4","4","8","14","MANHATTAN","1557982.8295454546","(40.705235272, -74.013826065)"
"1060386","4","2","25","17","QUEENS","232387.38461538462","(40.6987367730001, -73.831568765)"
"1052888","3","5","19","10","BRONX","80687.5","(40.8692535230001, -73.8296146879999)"
"1117514","3","11","3","8","BRONX","98031.25","(40.8176579870001, -73.905796923)"
"1082744","2","12","21","14","MANHATTAN","1682289.6590909092","(40.7332793140001, -73.9998138189999)"
"1055363","3","2","17","21","QUEENS","232387.38461538462","(40.702482133, -73.799922252)"
"968512","4","1","14","17","BRONX","70562.5","(40.816391847, -73.895296414)"
"1009167","6","12","11","19","MANHATTAN","1682289.6590909092","(40.7633203390001, -73.973717904)"
"1106714","5","10","1","9","STATEN ISLAND","366300","(40.532274977, -74.222141267)"
"967564","3","9","22","16","BROOKLYN","782987.7448979592","(40.617674365, -73.9628107409999)"
"1081243","3","6","30","21","MANHATTAN","1557062.2727272727","(40.7582323710001, -73.977430585)"
"1012387","2","8","3","3","BRONX","79593.75","(40.8451541810001, -73.866499185)"
"916951","5","6","18","2","BROOKLYN","773386.612244898","(40.645394077, -74.010029986)"
"1103876","5","12","24","2","BROOKLYN","823153.0408163265","(40.6894529800001, -73.9872294099999)"
"1066770","2","8","17","12","BRONX","79593.75","(40.8379809640001, -73.907148669)"
"1112317","3","12","8","11","BRONX","94984.375","(40.8365878230001, -73.9121485809999)"
"1095583","3","9","8","15","MANHATTAN","1554646.5909090908","(40.752531784, -73.9670774429999)"
"1072873","2","4","27","17","BROOKLYN","735071.4285714285","(40.710569155, -73.943735467)"
"1000103","2","1","19","12","BROOKLYN","727974.4897959183","(40.639305956, -73.9483391539999)"
"1084393","1","3","22","5","BRONX","75996.8125","(40.821931932, -73.899778736)"
"834294","1","6","7","17","BROOKLYN","773386.612244898","(40.719597542, -73.940012106)"
"1093926","7","2","28","19","STATEN ISLAND","499999.6666666667","(40.584327988, -74.087464863)"
"952355","5","7","30","23","MANHATTAN","1487719.0909090908","(40.752533054, -73.987401394)"
"1098056","4","9","30","11","QUEENS","366240.46153846156","(40.7413665440001, -73.8092205839999)"
"1115826","6","9","11","17","BRONX","80778.125","(40.8331545990001, -73.9091393109999)"
"960042","7","3","14","6","BROOKLYN","735019.1836734693","(40.6282919500001, -73.9442443419999)"
"1072601","7","9","12","14","QUEENS","366240.46153846156","(40.760924501, -73.8768655649999)"
"1063295","6","1","23","18","BROOKLYN","727974.4897959183","(40.6459260300001, -73.961443671)"
"1109783","4","4","8","0","MANHATTAN","1557982.8295454546","(40.7202113370001, -73.993403245)"
"1008212","6","12","11","16","BRONX","94984.375","(40.8538769260001, -73.8426023009999)"
"846361","1","7","19","3","MANHATTAN","1487719.0909090908","(40.740626761, -74.0077131369999)"
"1093605","2","7","6","15","BRONX","103389.0625","(40.8939018340001, -73.85879478)"
"972135","6","4","24","17","MANHATTAN","1557982.8295454546","(40.750446219, -73.968670124)"
"752867","3","10","27","11","MANHATTAN","1600241.9318181819","(40.8298848850001, -73.936761711)"
"974499","4","5","6","9","QUEENS","315149.8461538461","(40.745650793, -73.81406233)"
"1048516","1","9","6","14","BROOKLYN","782987.7448979592","(40.637169419, -73.910724879)"
"1000039","4","9","9","14","MANHATTAN","1554646.5909090908","(40.7399761410001, -73.99073452)"
"1099514","4","10","28","15","QUEENS","389583.8461538461","(40.7099478660001, -73.731168383)"
"1110438","6","10","23","12","MANHATTAN","1600241.9318181819","(40.714414176, -73.9902222379999)"
"1115747","6","9","11","11","BRONX","80778.125","(40.886577496, -73.909178411)"
"1091909","5","6","25","9","QUEENS","305813.7948717949","(40.736041609, -73.8458034619999)"
"1000728","2","11","16","13","BRONX","98031.25","(40.823273246, -73.919732064)"
"820441","2","3","16","6","MANHATTAN","1449397.7272727273","(40.8080968030001, -73.952936665)"
"966937","4","1","14","8","MANHATTAN","1369658.4090909092","(40.772163349, -73.95437371)"
"1110286","6","10","23","2","MANHATTAN","1600241.9318181819","(40.808142838, -73.945300203)"
"979611","4","12","9","19","MANHATTAN","1682289.6590909092","(40.758207461, -73.976398247)"
"1045611","1","7","26","8","QUEENS","325513.28205128206","(40.6879387430001, -73.849322184)"
"811344","1","4","19","5","QUEENS","284660.3846153846","(40.744631574, -73.95634857)"
"971392","7","1","24","15","QUEENS","274035.26923076925","(40.759340278, -73.7142020539999)"
"1095409","7","9","19","21","BROOKLYN","782987.7448979592","(40.686515635, -73.9837468429999)"
"1097760","4","9","30","4","BROOKLYN","782987.7448979592","(40.6887399300001, -73.928717513)"
"994941","4","10","7","19","BRONX","807918.918367347","(40.8378421210001, -73.9196277519999)"
"990433","1","5","3","4","QUEENS","315149.8461538461","(40.7438148700001, -73.897658771)"
"1085885","1","4","5","15","MANHATTAN","1557982.8295454546","(40.7638737230001, -73.96042599)"
"1087244","6","8","14","3","MANHATTAN","1506192.0454545454","(40.732384101, -73.9901221809999)"
"1015129","5","3","5","18","BROOKLYN","735019.1836734693","(40.7055313750001, -73.9471264599999)"
"1070210","7","4","11","0","MANHATTAN","1557982.8295454546","(40.7094382770001, -73.996304309)"
"1062424","1","6","28","0","BROOKLYN","773386.612244898","(40.70322958, -73.9382379469999)"
"1014572","1","1","11","19","BRONX","70562.5","(40.8690585320001, -73.8796301479999)"
"1042211","5","4","23","21","BRONX","77496.875","(40.855743191, -73.889822962)"
"979602","4","12","9","19","QUEENS","332701.46153846156","(40.7292958410001, -73.904911582)"
"1070591","7","4","11","10","QUEENS","284660.3846153846","(40.6954747130001, -73.85265172)"
"1056189","5","2","19","14","MANHATTAN","1449851.1363636365","(40.7470435280001, -73.987128148)"
"1097375","2","10","12","3","BRONX","807918.918367347","(40.892118677, -73.840511616)"
"1114133","3","7","21","9","BROOKLYN","789217.3469387755","(40.6371848580001, -73.9994501739999)"
"1113916","7","6","27","14","BROOKLYN","773386.612244898","(40.6479675000001, -73.959550581)"
"970076","7","1","24","2","BROOKLYN","727974.4897959183","(40.6029896690001, -73.9724053479999)"
"1087263","1","8","16","6","MANHATTAN","1506192.0454545454","(40.82062304, -73.939700648)"
"966776","3","9","22","13","MANHATTAN","1554646.5909090908","(40.7604278420001, -73.975830733)"
"853303","2","7","20","16","MANHATTAN","1487719.0909090908","(40.7614047600001, -73.999676569)"
"859383","6","7","24","23","QUEENS","325513.28205128206","(40.6862424810001, -73.824176156)"
